1800	5
1.61615	5.46111	4.30953	0.131301	4.01417	0.417624
1.96992	1.34185	2.35207	2.41012	0.573331	0.646537
3.26397	0.0736213	2.73075	1.30614	1.52331	0.533173
5.29192	0.973612	1.22594	4.79917	1.41839	0.430201
3.55731	0.110976	1.65332	2.07356	4.69937	0.520379
3.07756	4.43203	4.13741	5.00846	1.55188	0.690541
2.09645	4.00154	2.4797	1.0366	0.677888	0.612095
2.95872	4.07881	5.1057	3.03965	2.66373	0.933346
1.10472	0.068128	4.63547	0.609404	4.51663	0.358708
5.73834	0.952371	4.5494	5.41222	2.74649	0.400399
5.32323	3.80799	4.84769	5.83393	0.798558	0.365741
0.415673	2.18361	3.56115	4.76511	2.00526	0.596472
2.14754	3.87574	1.99647	1.40612	1.79523	0.870125
1.97065	2.82688	0.877845	5.56659	1.87452	0.542089
0.130569	3.91602	5.61456	4.20845	3.80158	0.434564
2.57016	5.60193	1.54931	4.41189	3.21123	0.621221
1.14922	1.83607	2.74576	4.68564	1.12193	0.616777
1.25597	4.88871	1.79395	2.94645	5.0493	0.579176
5.56531	6.03022	0.139358	5.66821	3.40844	0.275995
0.521328	1.24022	4.73142	4.85154	1.10362	0.412152
0.334188	0.205644	0.327596	2.47183	4.35055	0.34294
1.2589	1.46673	5.34209	3.32787	4.21559	0.57297
2.97373	5.56201	0.830969	4.05665	5.88081	0.389335
3.10979	2.70658	4.90043	1.85511	1.9148	0.893
3.36816	1.90052	1.25597	4.44228	5.79438	0.518813
5.99928	4.62265	1.97596	0.429589	5.97419	0.30184
0.284565	0.537442	5.17638	5.21611	1.78058	0.338152
5.38128	1.66211	3.67285	3.7732	3.99861	0.689265
1.9734	2.4006	2.14717	2.574	3.04075	1.36544
3.15776	4.97953	5.82606	2.86442	2.4775	0.580672
0.0661138	1.17229	3.76661	0.661591	3.69812	0.425687
5.15898	2.85947	1.12596	0.366965	5.08555	0.408574
2.91532	2.54269	0.0963271	3.76917	1.8249	0.6402
1.20946	5.07658	0.382163	5.83613	0.089552	0.278663
4.30037	1.30138	0.754794	5.9557	3.87922	0.414484
1.90693	4.29982	5.0764	1.73096	3.26708	0.720587
1.79596	0.885353	4.32839	4.6481	2.39693	0.634277
2.06624	0.189714	5.78522	6.02052	2.49362	0.323551
5.80756	1.85364	4.18703	3.46758	2.69449	0.628238
5.0753	2.9492	5.6781	1.24059	3.89991	0.490508
5.09636	3.33739	2.0655	1.6991	5.82587	0.498511
3.91895	0.553739	3.90815	5.06633	3.93708	0.561759
3.26195	5.55414	0.639618	4.20937	3.88508	0.51521
4.11104	1.45226	1.03587	1.46691	5.61346	0.461505
0.899269	0.734286	2.54672	0.971049	3.6723	0.517582
5.96723	5.9242	0.420067	4.15627	3.30059	0.328528
1.73535	1.04722	3.60455	2.43118	1.52313	0.75285
5.32818	0.27779	0.51675	4.9929	1.61175	0.33449
3.73639	0.051648	4.13631	0.494777	1.47112	0.414253
1.72235	2.41763	2.01771	1.06297	4.6796	0.689201
5.70319	5.62372	4.05647	1.66779	4.6254	0.404466
3.81659	4.73563	1.44695	1.0681	5.45562	0.479536
1.99043	5.94416	2.46029	5.62463	3.45971	0.452926
4.57376	0.565458	2.01167	4.1396	3.1627	0.636712
2.45553	4.74039	2.64359	5.92017	4.35512	0.531457
1.58502	1.30358	3.88489	6.04451	5.51239	0.381037
5.29705	2.29329	4.50894	2.48355	2.9893	0.750774
2.30135	4.52157	4.45584	2.67947	5.50067	0.614295
2.84666	1.52111	5.93391	4.66275	1.75312	0.496576
0.119216	4.69864	5.15495	2.522	1.26128	0.415287
2.37716	4.45785	4.63895	3.70343	2.05873	0.863542
4.22914	3.35772	6.00788	4.0876	0.344809	0.418077
5.32195	2.42642	4.15956	1.36126	0.932778	0.525654
0.547696	4.13301	2.83018	3.15062	1.64215	0.704583
2.74338	3.90852	1.41747	1.64362	2.40554	0.944393
5.69806	0.388572	1.70716	5.2954	5.75244	0.297483
4.15974	2.27571	4.89494	0.190629	1.67694	0.497428
5.59845	0.190629	1.85309	6.02052	0.633575	0.280242
2.71152	1.93769	5.24376	3.2788	3.59338	0.856456
3.55475	3.46044	5.85902	2.86002	0.635955	0.518081
3.86567	4.81656	2.10469	0.639068	4.37582	0.577443
2.53738	2.76279	0.479212	1.57934	2.25081	0.704017
1.16148	2.13142	1.68317	5.94142	4.53384	0.45718
1.33727	4.14162	4.20955	5.18517	5.85444	0.426371
4.65744	4.02076	3.00083	4.68656	1.24059	0.67893
5.27617	1.479	4.7327	2.01533	2.14699	0.581603
1.48028	2.28927	0.457239	4.10756	1.878	0.596449
5.84821	0.754062	2.6044	1.29992	1.62311	0.432916
4.97514	4.30056	4.14638	2.24477	2.73477	0.79697
2.83146	1.07249	4.06123	1.0421	4.00923	0.679263
5.12566	5.48217	3.0197	0.414574	5.71894	0.336055
1.80164	3.18175	4.31264	5.63452	0.941202	0.516223
3.95851	4.82975	3.24163	5.54699	1.15324	0.520216
0.330892	1.11589	5.87897	3.02281	1.93366	0.398405
5.24907	0.933877	0.663056	3.09404	6.03627	0.344634
2.23232	2.39382	3.20757	1.22759	1.71375	0.926289
1.82526	2.15724	4.03321	2.17354	4.29671	0.950364
5.7486	0.56619	1.68097	5.37322	0.969584	0.333635
3.81495	0.414574	4.08797	1.01152	0.328878	0.406154
5.35381	4.61972	4.99034	2.80784	5.26226	0.448831
5.08977	2.30227	4.77939	5.40325	5.1685	0.425564
4.55673	2.55533	4.42196	1.17741	1.01847	0.592018
0.652802	2.8331	0.375205	0.500636	3.8664	0.40943
3.5531	5.11485	1.64307	2.18105	3.90998	0.76228
4.55819	0.516018	5.71344	5.57409	2.63937	0.36079
3.48553	3.86494	5.84235	5.95899	4.27657	0.40903
1.88111	2.7161	0.299763	1.17449	2.9979	0.589751
1.21019	1.45355	1.3012	5.36553	5.32854	0.408185
5.04051	3.90046	1.93952	1.14574	5.01414	0.537803
5.57409	4.52102	5.43292	1.53778	1.40612	0.407546
2.1393	5.26189	5.91834	0.908791	0.959879	0.358308
1.02855	5.28679	2.7313	1.90949	2.3323	0.63198
2.71189	1.06773	3.20061	3.14659	5.43603	0.675099
3.70252	3.94898	1.72162	4.91837	2.6282	0.844114
0.0655644	1.65479	1.37463	3.1768	2.6163	0.54822
5.56494	2.50076	4.59976	3.83088	3.81238	0.635416
1.06718	2.03346	4.9539	5.6966	5.07219	0.399149
4.79184	1.12285	1.57422	5.1403	2.91624	0.544805
1.46014	5.33111	0.856421	2.93015	3.56848	0.564073
5.64679	0.718355	4.72519	0.614531	5.49188	0.311647
3.4002	4.52505	0.19246	2.29091	1.00969	0.504226
3.85926	1.14977	4.19197	6.03224	1.48724	0.453198
3.56665	0.878394	4.64206	2.20833	4.07551	0.699197
2.36251	0.0754524	1.49621	3.70728	4.19527	0.550974
0.748569	3.8957	4.45217	4.53347	2.8082	0.650688
4.11708	3.72431	3.49743	1.80475	0.769626	0.744984
4.91435	2.26235	5.17381	1.66705	5.22014	0.484494
4.31466	2.21291	0.64621	2.94352	0.315145	0.497517
1.2426	4.83396	3.43701	5.00572	0.638702	0.470777
2.30098	5.89252	1.59491	3.42254	3.04167	0.624614
4.15608	0.0628178	2.09773	1.21184	1.75806	0.487387
4.82169	1.42022	3.56958	2.34566	2.16676	0.815586
5.79035	2.05012	5.70502	2.96238	2.95176	0.475982
5.41753	0.560147	4.99107	2.68845	1.92396	0.454202
2.33889	0.410729	0.20363	3.92408	1.08787	0.408643
0.756076	0.871253	4.36996	5.73047	0.916665	0.354116
6.04414	2.13435	1.84943	4.53604	0.610503	0.409684
4.09492	3.18761	2.26564	3.98304	4.91581	0.876422
2.04701	1.31072	3.20775	2.46871	4.78086	0.815745
3.70874	3.88416	1.82599	5.56183	1.77253	0.635647
5.57904	5.76654	0.614714	2.14241	5.42523	0.316336
4.73032	4.1028	2.87943	4.59115	0.160416	0.504548
5.85242	1.03843	1.30889	2.16841	0.105666	0.34587
3.16106	5.14836	5.46221	1.4887	2.12263	0.533115
2.22444	4.47195	3.38079	0.772556	2.02723	0.723542
3.61462	4.87424	3.80542	5.55798	5.63104	0.43469
1.51141	4.29946	1.46343	5.93482	5.98738	0.347184
0.361106	3.85322	5.91212	6.00294	2.31234	0.326129
4.48715	1.10564	3.45916	5.85828	3.02317	0.521339
5.22545	0.179826	5.67206	6.00917	5.91871	0.234632
2.3464	0.837561	2.31032	3.24108	4.83671	0.713745
0.582853	3.65656	2.76444	3.65417	5.74439	0.518437
1.9983	0.257099	3.63348	4.39962	4.35952	0.563843
3.87757	3.61059	5.10551	2.87247	4.81675	0.719788
4.24636	2.17958	4.68601	2.32644	2.68918	0.941673
4.46115	3.43041	0.0741707	1.26494	3.99	0.503241
4.92899	1.75678	0.382896	4.04274	0.84342	0.43756
0.914467	2.84171	0.960062	2.94096	4.88303	0.585304
5.72791	3.20445	1.66779	3.81788	1.08916	0.538262
0.0875378	3.72138	2.73111	3.57562	5.60156	0.472264
0.304524	3.47857	0.229266	5.79328	2.75162	0.356688
0.630645	2.61758	1.1201	3.21178	4.17165	0.636468
0.491298	2.22389	3.08085	2.9567	3.15868	0.838257
2.55807	2.86442	1.87031	3.76111	2.30977	1.32528
0.16298	4.62192	4.63968	5.05278	3.46594	0.438619
3.1129	4.97825	1.56671	0.441308	1.31933	0.491349
4.91142	0.262775	2.40884	2.61996	5.28551	0.457386
4.6525	1.68518	0.514003	3.25811	3.29619	0.633151
5.4862	3.66168	4.92698	4.67044	1.07597	0.4582
3.18578	1.17101	2.39053	3.85139	3.17479	1.0519
5.89674	5.22545	1.04301	4.32052	0.871436	0.351518
5.34337	2.73038	1.63043	0.336569	1.22667	0.440949
0.84873	0.153092	1.5841	2.69028	5.88227	0.355353
1.65057	4.68546	2.44436	3.92609	2.15962	0.866977
5.56128	3.6366	3.80945	1.37554	1.57696	0.578553
3.8133	4.96287	3.79902	3.85523	0.735202	0.624474
1.71961	0.581022	5.4884	4.48751	4.73874	0.418079
2.00563	1.84266	1.31768	3.23595	1.54565	0.811081
0.138809	3.6452	4.71109	1.43139	0.497523	0.395985
5.67297	3.85871	4.66788	5.63818	3.04368	0.441971
5.35052	1.43798	5.41497	3.97737	0.175248	0.360602
4.83268	5.38439	4.32381	2.22682	1.839	0.563627
3.58349	3.97462	2.8223	0.530117	2.71335	0.799718
1.06444	3.84534	3.39178	3.91035	5.40545	0.616165
5.19524	3.72138	3.29656	1.5874	5.23278	0.574444
3.04039	3.4934	5.18645	3.91035	2.4559	0.896828
1.28911	4.51242	1.27245	1.9073	5.64514	0.467514
3.34106	5.01524	2.23946	5.22948	5.06102	0.527029
3.79151	2.03547	5.66638	3.67816	3.9499	0.665398
2.15047	1.68646	2.11201	2.39547	3.88068	1.06648
4.36886	3.22277	5.25786	1.7077	0.658478	0.521537
6.00624	1.05546	4.55398	1.34991	0.394432	0.336187
4.04603	2.48721	0.722201	5.09984	4.44338	0.55438
2.81315	4.0149	3.93818	1.19737	4.48989	0.805518
5.93025	5.07127	2.01753	4.80613	4.35091	0.417906
0.603362	4.33059	3.25792	4.45986	2.97355	0.679682
3.85963	0.561612	1.45007	1.57422	2.5112	0.611293
5.74274	5.01194	4.04127	2.25942	1.2329	0.468913
3.78382	5.64825	4.71292	4.92167	4.95847	0.433085
3.24309	3.05229	5.08885	5.22508	5.16686	0.524346
4.02827	3.16563	4.24196	3.58825	0.703523	0.754883
0.255817	0.822362	4.69534	5.62976	0.355795	0.293649
5.02348	5.17986	5.14507	4.21193	0.323568	0.369281
4.45144	4.48037	0.751315	3.0803	1.02049	0.547056
0.361472	2.0265	3.44872	2.48593	2.7952	0.745318
2.60605	0.956034	3.56683	2.7258	5.35454	0.654735
2.91367	3.61243	1.25139	0.535427	0.85752	0.523437
6.03352	3.08525	4.17714	3.20354	5.08592	0.500309
5.95057	0.635223	1.30413	4.44888	2.59744	0.409244
3.29528	1.0963	1.03349	3.12773	0.34664	0.509293
3.52563	2.45901	4.31612	5.57062	5.9361	0.443854
5.63434	3.61444	5.07512	3.61114	4.88267	0.486824
2.52768	1.91847	3.65637	5.04783	1.04796	0.674412
3.55639	0.40725	6.01594	5.83594	4.05006	0.330327
2.55404	0.0948622	5.83338	3.97462	1.16698	0.384962
2.68662	3.99916	5.96394	4.81254	1.6872	0.50276
4.85319	4.82902	0.946878	2.05946	4.51553	0.521476
0.188981	5.77442	3.00633	2.93015	2.55111	0.480639
1.75733	0.190446	0.95933	0.776585	2.96641	0.424685
0.433435	2.03657	5.8722	5.45947	3.3319	0.371414
5.06651	1.04191	2.87192	3.23027	2.25612	0.728472
2.93968	4.41409	1.98622	4.57065	4.0572	0.860908
1.4541	1.96681	0.494044	1.18602	5.88099	0.379828
5.71198	2.78934	5.89326	4.43038	3.70325	0.428988
4.93907	1.94373	0.16536	0.677155	1.95985	0.410031
3.61169	3.29473	1.91737	5.27361	5.81434	0.507024
4.51883	3.96528	2.32515	4.00776	3.09184	1.02901
1.18602	0.63449	0.784092	2.78531	4.62869	0.465222
4.96946	3.10173	5.94087	0.613982	1.32519	0.384085
5.09306	2.80143	1.49401	0.40432	2.38155	0.531678
4.30752	2.01368	4.27547	2.85013	1.544	0.873238
5.71747	2.9058	1.7945	2.02888	0.834997	0.513424
2.25228	0.401573	2.02851	2.08748	4.59793	0.600934
5.49023	3.08653	1.84504	2.82175	5.44866	0.538492
3.95777	1.08183	5.29082	4.31228	4.12935	0.560473
5.55798	3.05925	0.912636	4.12038	1.67108	0.528398
4.06563	1.04026	2.74723	1.41381	4.01106	0.736472
3.55493	0.538907	2.87284	0.610869	0.382896	0.417741
3.49523	3.70929	4.90409	3.34124	0.368796	0.609251
4.05739	0.30782	5.71912	3.66608	4.27712	0.43794
1.10802	5.56183	1.5462	6.00202	5.06743	0.327413
4.59042	0.813939	3.91529	3.84608	1.69562	0.642537
2.18691	0.695466	1.9148	2.94352	4.02845	0.75697
2.56704	3.65509	1.03001	1.73407	3.89332	0.840474
3.32677	0.122878	0.956583	2.25063	3.59741	0.541166
3.02684	5.8581	4.42141	1.31621	0.611785	0.421433
0.577909	4.73947	2.22151	0.439111	5.10313	0.39247
4.23207	3.26964	2.5253	1.72711	3.99018	1.06194
4.27272	1.17925	5.28753	5.20751	5.53198	0.378047
4.85227	1.36712	3.32439	5.1544	2.93583	0.630994
1.65002	2.71555	0.74216	3.44744	0.613616	0.558777
3.35717	3.13872	4.54007	4.75101	3.91328	0.875754
0.921059	5.77369	2.50717	2.67673	3.32787	0.572403
0.084608	4.118	4.80283	4.30532	4.39431	0.461945
1.53778	5.27452	1.36437	3.78931	1.646	0.57329
4.03486	1.93366	5.2152	0.91758	4.72483	0.514758
0.893226	3.61883	0.745639	5.46441	5.98408	0.334654
2.47677	3.60473	5.11412	4.77152	5.65009	0.493335
5.24083	3.45458	3.85853	2.49673	1.07652	0.670327
0.721285	4.02992	1.18877	4.0182	4.93247	0.518
6.01924	0.161332	1.85309	4.44723	0.583586	0.318241
0.638153	1.42461	4.19234	1.57477	4.16853	0.559328
3.77082	4.99382	3.69354	2.11384	3.41668	0.908318
0.451379	1.61597	3.01951	6.0055	2.79447	0.444707
0.176896	2.81296	1.45776	4.15425	2.30153	0.581275
3.76129	0.845801	4.69333	0.368064	5.13042	0.407278
2.16823	2.02705	5.6944	5.47869	5.21758	0.400644
1.37517	3.82996	5.5263	0.722018	0.882972	0.410137
2.34731	3.53625	5.9557	5.54553	4.81455	0.412847
2.14314	5.99671	0.17653	5.63947	0.570951	0.281266
4.82902	0.858618	1.47351	3.17314	3.46997	0.644669
1.30834	5.86121	0.234576	1.31273	5.59991	0.30028
2.82084	5.97511	5.87073	5.67957	0.0507324	0.263139
1.68518	3.1129	5.11284	3.44103	0.941385	0.639469
5.57519	1.49676	1.58099	0.829138	4.43844	0.440787
4.98063	3.95265	0.116286	2.75638	5.32689	0.42337
5.49353	4.31447	4.02589	0.954752	5.21794	0.432895
0.561979	1.28252	2.40115	5.58563	2.27205	0.465816
2.91239	3.63568	0.303059	2.47622	2.36526	0.748363
1.6709	3.24657	1.80805	5.95863	3.90137	0.561356
0.191545	4.05903	1.95783	1.6112	2.0428	0.557411
1.24626	3.12297	5.08775	3.24272	3.13084	0.798374
3.90485	4.77646	0.0543947	1.12028	2.48464	0.466198
1.9181	4.4031	5.49902	0.838293	3.10374	0.524438
3.96089	3.91566	1.01701	2.18324	2.16859	0.829717
4.07478	0.828771	5.96943	4.87662	2.56155	0.427335
1.11149	1.17027	3.29436	0.74161	3.78199	0.564563
2.99168	5.93739	5.67389	0.850378	4.84312	0.347271
1.25597	4.97093	5.58764	5.58746	5.63654	0.309901
3.54687	6.03077	5.77185	0.460535	3.18999	0.349006
6.01796	5.27526	2.91019	0.895424	3.93726	0.406494
1.81226	2.20723	0.899269	2.37661	4.7305	0.674058
5.97364	2.34749	0.866309	3.53625	0.398827	0.386479
5.53985	4.89658	1.5907	2.90672	4.68564	0.502914
3.39983	0.410179	5.00224	4.10902	1.88825	0.545199
3.00962	1.99098	1.83973	3.4273	5.72626	0.667578
3.25902	1.52954	0.639068	4.96177	3.79444	0.578602
2.6293	2.92008	0.280171	2.64743	5.76581	0.49224
0.0606204	2.29769	1.00767	1.25524	0.454859	0.361997
2.80344	5.59277	1.69104	3.088	5.54846	0.500579
6.03059	2.54251	5.48767	3.14018	5.92786	0.342767
3.70453	2.82798	4.47964	4.30697	5.93189	0.554956
2.37514	4.17915	1.10435	1.09886	2.45699	0.700108
4.39742	1.41198	2.2217	2.15083	4.53201	0.760544
2.1545	0.177262	2.87064	3.20189	1.88697	0.667599
1.06169	2.04664	5.96357	5.40069	1.12083	0.360448
0.0807627	5.19249	3.82575	5.19377	2.767	0.4188
3.57159	3.91712	5.60504	4.3652	5.62244	0.460936
3.21086	3.44378	5.51239	0.715975	2.74063	0.593911
1.16734	3.1649	6.00367	1.99867	0.465479	0.402668
0.752048	0.699495	1.83167	0.325216	5.73395	0.319086
0.160965	1.95637	5.23149	2.74851	5.19579	0.416431
0.785191	2.44198	1.53631	3.03782	2.24715	0.773553
2.27498	3.82996	1.43029	1.29186	4.34469	0.746024
0.395531	2.24953	0.76633	1.68372	4.41482	0.474607
4.1103	1.34844	5.69129	4.39303	0.388939	0.400615
5.22783	5.84052	4.78379	2.10286	5.21923	0.371147
3.08763	1.51507	4.08119	5.99873	0.915749	0.460445
0.604643	1.86664	1.14629	2.95469	5.05388	0.508157
1.78736	0.686677	3.11052	0.204912	5.63031	0.376432
2.81168	5.14616	0.752963	2.36068	4.47561	0.57881
3.64758	3.5954	2.32168	4.54721	5.31481	0.714992
5.70905	2.35006	4.21028	4.51425	3.24364	0.603193
1.24938	0.295186	4.03047	5.0167	2.05525	0.467241
0.234027	0.954569	0.597319	0.530667	0.321371	0.278707
4.64682	0.169572	4.33114	3.97407	0.711214	0.422251
2.3583	4.27217	3.67322	5.91889	1.20854	0.52049
2.14296	3.27678	2.01789	2.50497	4.49887	1.07906
4.3923	1.36932	4.61844	2.87101	3.49432	0.801414
2.34163	4.06654	5.83411	1.47552	3.40716	0.585036
4.97807	5.36443	0.320272	1.87434	2.64597	0.433338
2.9296	0.585051	2.19368	4.35842	1.74671	0.671
4.37636	1.77582	3.69391	0.644745	1.51031	0.600929
3.25994	1.47039	3.97096	3.54669	3.16582	1.15255
1.53173	4.9766	1.37774	5.87421	2.56411	0.451557
5.12273	1.06572	0.86521	4.12514	2.7388	0.522496
1.61285	0.158768	0.0767342	1.47644	3.35259	0.384796
1.88972	1.60736	1.99226	0.650238	0.957865	0.529677
3.03123	3.29949	5.59808	2.69083	4.55307	0.696947
1.22429	2.39529	4.45419	5.18462	4.4064	0.575242
5.09947	3.14897	2.00141	1.27831	4.43478	0.647251
5.53564	4.92661	0.46438	0.347922	3.31505	0.34839
1.22942	6.03389	1.99775	3.91364	4.92753	0.436795
2.04756	5.86378	0.902199	5.27599	5.83576	0.315151
1.66632	4.99015	3.53753	0.441675	4.78122	0.482017
1.52972	0.214434	3.67413	2.83713	3.47363	0.639942
1.93476	0.198869	1.18639	5.71344	0.176896	0.306721
0.114272	0.931863	3.74774	3.02336	4.44247	0.493949
4.20204	2.60824	0.12709	2.97611	0.358176	0.458047
4.98777	2.08235	0.920876	3.82374	0.501552	0.475356
4.38387	1.76374	1.221	5.02769	5.16393	0.490138
2.81388	4.50546	4.05391	4.89475	2.84537	0.831548
1.78278	4.97807	3.24181	0.285481	2.49636	0.553247
4.29195	5.25933	5.38256	4.67539	2.59213	0.489631
4.11012	2.79044	2.92594	5.35033	0.503017	0.5543
2.01075	2.86002	4.38424	2.03126	4.12715	0.987826
4.64041	3.96455	2.60019	4.26851	5.33898	0.630473
2.49618	5.13444	2.2433	0.787938	5.71198	0.441885
3.7472	2.77652	0.616362	0.314412	0.564359	0.409254
1.79084	1.15599	6.00532	3.38665	0.168473	0.369529
1.90858	2.83787	1.37975	5.43017	4.25588	0.612533
1.8335	2.97996	2.77011	0.105849	1.79432	0.615621
1.20122	5.88447	3.15904	4.25533	4.53219	0.487697
1.02873	4.48294	3.50824	4.61056	2.74539	0.714181
1.0833	3.64008	0.863379	4.69388	3.15978	0.604472
3.51776	1.29827	2.02668	0.729159	1.66119	0.622648
5.63434	0.744906	5.31298	3.94148	3.96253	0.41343
4.4703	3.36486	2.03767	3.11803	2.07374	1.09976
3.13652	1.59637	5.95753	0.598784	5.66235	0.349776
2.02559	3.72412	0.911538	3.55237	0.864295	0.636867
2.69174	2.52255	0.28365	2.66208	1.27227	0.63288
1.0106	3.67212	3.30993	4.77701	4.49282	0.67151
4.21761	1.75586	6.01594	2.57272	6.00715	0.37948
4.04695	0.926003	4.20717	0.863746	5.63049	0.428488
3.41448	5.92933	1.42974	0.856055	2.60165	0.476788
0.863196	5.87037	5.61529	0.657929	3.97114	0.321822
3.88508	4.05226	2.41433	5.96522	4.7186	0.526878
3.28942	4.94016	5.32836	4.85044	5.10075	0.452355
2.27169	0.876014	2.05983	0.472071	5.48199	0.42596
4.29928	3.54705	5.98609	3.27623	3.12462	0.625157
2.80106	1.96662	1.30431	5.53125	4.90153	0.526155
1.3272	5.37395	1.45886	2.94077	1.0507	0.509884
2.75309	1.44879	3.25591	3.24712	4.75266	0.937594
5.65063	2.15486	1.72034	0.770542	4.43514	0.46712
5.8288	0.987346	0.990825	1.05089	2.13252	0.389997
5.68066	5.92054	1.76044	5.92658	5.27745	0.277749
1.95545	5.89454	2.66263	0.0888195	1.16057	0.37819
1.26201	1.90437	3.45056	2.45132	3.35369	1.01521
1.46911	6.0467	0.366416	5.77423	1.8769	0.307508
5.31188	2.61813	0.344076	3.79737	1.84138	0.512223
2.60495	0.307271	2.17885	5.75446	0.0802133	0.342544
3.07957	5.7497	2.93949	4.15736	5.97914	0.438874
5.57684	2.12776	3.84461	5.37505	5.37176	0.410166
4.72739	2.29293	2.69156	1.22924	0.354331	0.534355
3.94862	1.70331	5.48803	4.00483	2.79264	0.674569
2.56357	2.3984	3.79645	4.86014	0.998515	0.73245
2.28817	3.22643	1.22228	4.10866	3.91035	0.927977
2.87412	2.62363	5.21135	1.66266	3.49414	0.827799
3.95576	1.16533	3.36632	1.43139	1.76099	0.745747
0.613066	3.28905	4.29909	4.94932	4.57724	0.533158
2.10396	1.85474	5.91834	3.85139	0.467493	0.43918
4.01435	2.26345	4.62155	3.9076	2.93913	0.997178
0.264789	0.753696	1.70679	1.13621	0.338583	0.336061
0.189714	5.46972	4.50601	3.64191	5.88337	0.333432
2.06056	2.27773	4.01637	4.71768	2.60129	0.948169
0.769443	4.46023	2.84244	0.213152	0.90934	0.412034
4.31429	4.86362	0.193925	4.4551	2.34969	0.48509
5.32854	1.3153	4.85227	3.94843	3.93946	0.54132
1.92945	5.66528	5.55688	4.9376	5.57043	0.331687
4.52011	4.608	0.089552	3.74115	3.49743	0.521816
2.09334	3.71991	0.569852	1.91096	3.97737	0.695063
1.22118	3.02555	2.4114	0.635223	5.48437	0.493204
5.38	4.35055	2.51046	4.68326	5.60248	0.447743
3.34618	3.1704	1.85273	4.37691	0.982768	0.80449
1.95435	1.69672	0.42611	1.58703	5.39758	0.45123
1.0648	4.83359	6.01374	1.62128	0.533963	0.342795
4.04677	3.3828	0.874366	3.53332	2.25429	0.861988
0.702058	4.41427	2.44894	0.819982	1.31347	0.49551
