4499	25
27.487	27.5289	108.509	26.7659	74.9809	100.089	81.0174	18.1912	123.039	1.99999	641.695	172.617	170.708	164.184	137.958	133.711	179.605	29.9936	7.90829	129.046	126.994	50.0445	91.2472	130.174	18.1862	377.042
27.8971	39.2308	104.7	25.5016	57.0122	87.9839	76.7912	10.7992	107.193	1.49938	611.047	168.062	165.86	158.086	132.703	129.262	173.686	29.9936	9.92272	124.728	121.917	58.1558	91.2167	127.855	10.8171	345.585
28.4865	19.4868	101.047	24.39	62.9919	85.9897	72.5657	12.6105	107.487	1.4999	576.77	168.439	166.612	162.455	137.836	130.565	174.96	29.9936	8.68622	125.631	123.43	52.7649	92.4321	128.808	12.6248	340.724
27.6778	39.8214	104.497	25.618	57.0092	88.0077	76.8224	10.2035	104.336	1.505	610.778	167.654	165.412	158.117	132.728	129.105	173.517	29.9936	8.4757	124.553	121.752	54.9178	95.0992	128.124	10.2119	457.81
27.4827	25.2708	104.409	25.4416	54.0025	90.1277	76.9136	12.1737	104.661	1.50115	612.136	167.479	165.224	157.5	132.481	128.875	173.217	29.9936	9.75011	123.935	120.831	52.8605	91.1097	129.232	12.1762	434.549
26.3431	29.9451	99.94	26.4662	74.9988	85.4345	73.5969	10.5388	115.642	1.99108	582.802	170.391	168.636	164.055	139.38	132.649	134.665	29.2542	4.04263	128.701	126.9	101.817	84.6495	128.112	10.5388	211.278
27.4902	21.2312	102.058	24.7583	75.004	89.0133	74.5684	13.9077	115.705	1.50059	591.022	170.764	168.97	164.141	138.308	132.769	178.178	29.9936	10.012	128.697	126.872	54.7041	92.2185	130.015	13.8949	361.82
28.0317	36.6409	100.281	23.9096	74.9874	90.9897	72.2445	18.2108	115.901	1.99108	572.866	170.436	168.722	164.282	139.193	133.155	178.388	29.9936	9.80796	128.581	126.849	53.162	92.2119	125.116	18.2134	436.82
27.464	17.991	101.378	24.4859	75.003	90.0062	73.9124	14.9439	115.702	2.00051	585.734	170.531	168.801	164.131	138.832	132.898	178.704	29.9936	7.46972	128.715	127.024	52.5399	91.2285	129.669	14.9336	392.829
27.4902	18.4236	102.3	26.5714	75.0076	91.0142	74.81	15.3506	118.012	2.00081	593.345	170.729	168.946	163.921	138.669	132.986	178.765	29.9936	9.26634	128.798	127.069	54.2757	91.6285	129.742	15.3446	373.526
27.5065	19.2003	104.317	25.2311	75.0156	90.5146	76.8072	12.7459	120.524	1.73449	609.232	170.995	169.152	164.258	138.68	132.962	178.529	29.9936	9.41123	128.866	127.072	57.0612	92.1888	130.064	12.7403	387.047
23.5039	16.2686	101.797	26.2807	74.9901	93.981	78.2933	14.6624	117.152	1.98957	620.357	171.201	169.362	164.186	138.053	132.888	136.253	29.9936	6.36699	128.578	126.793	110.623	85.8051	130.045	14.6624	451.092
25.7468	30.4546	102.354	27.7965	74.981	94.0166	76.6036	16.8259	118.267	2.48932	607.479	171.358	169.381	163.119	136.406	132.905	178.871	29.978	5.57912	128.846	126.903	40.9411	87.5637	128.922	16.8329	386.449
25.6239	22.6493	103.409	26.7757	79.9833	88.0892	77.7822	9.36479	118.736	2.0028	615.835	171.706	170.012	164.234	136.666	133.232	134.994	27.6452	4.44586	130.005	128.396	174.99	88.9983	125.405	9.36708	300.366
27.0892	25.1056	96.8953	23.448	56.9953	79.9909	69.8115	8.67242	99.2411	1.50275	555.534	166.242	164.209	157.968	132.668	128.294	172.569	29.9936	8.51723	123.962	121.387	51.0568	90.4371	126.404	8.67362	303.771
27.1139	24.9162	96.1816	23.1617	57.0062	79.6177	69.0603	8.62256	97.4771	1.50612	549.552	165.931	163.939	157.739	132.394	128.185	172.494	29.9936	8.05473	123.823	121.344	54.9076	91.0128	128.079	8.61674	308.989
28.4994	13.2717	95.4078	22.7938	62.9969	79.1605	66.9195	11.5589	102.376	1.50119	532.406	167.359	165.584	162.692	142.735	130.618	174.35	29.9936	7.32845	125.263	123.16	50.1397	91.1247	127.117	11.5719	304.123
21.019	47.0793	74.6727	19.9277	80.0036	66.0465	53.6537	6.61388	98.823	5.99859	425.223	167.465	166.189	164.069	142.037	131.55	134.24	18.4706	1.85306	128.904	127.948	168.741	93.8163	118.173	6.61388	403.944
26.0819	28.0648	100.724	25.8106	74.9752	87.1291	74.6425	11.0254	118.314	1.99251	591.972	170.666	168.906	164.318	139.425	132.804	134.773	29.9431	6.63711	128.8	127.04	105.201	85.1089	128.311	11.0254	256.359
28.0051	27.1883	112.396	28.9325	79.9973	97.0249	84.3899	12.0575	125.029	2.00276	666.314	173.657	171.882	164.113	136.379	134.083	134.994	29.9936	4.29079	130.373	128.513	176.446	94.0092	123.579	12.0566	336.855
28.772	24.7759	105.816	25.9628	80.0019	94.0334	77.0402	12.2667	121.499	4.99174	609.677	172.197	170.328	164.11	137.691	133.847	138.04	29.9936	7.85086	130.427	128.68	97.1581	96.5726	133.311	12.2681	316.027
26.5182	63.2039	104.677	25.8232	79.9753	95.0861	78.1593	12.3269	121.812	4.99516	618.257	171.856	170.077	163.941	138.148	133.829	137.171	29.9936	6.73861	130.298	128.656	89.6888	95.0703	131.379	12.3275	506.684
28.037	22.2569	107.322	26.1514	79.9822	96.0093	79.2855	12.9223	123.562	4.25463	628.058	172.303	170.421	164.121	137.844	133.996	137.683	29.9936	7.73608	130.374	128.672	97.1536	97.0222	132.47	12.9223	408.433
28.1256	32.8735	111.861	29.556	80.0089	97.9894	83.7353	13.3116	124.756	2.00194	661.831	173.125	171.43	164.285	137.506	134.243	134.994	26.8418	1.64325	130.389	128.432	175.642	94.8624	126.356	13.3116	438.443
28.0899	28.9922	112.609	29.0173	79.9893	98.0107	84.5191	12.7739	125.352	2.00306	668.826	173.356	171.546	164.15	136.611	134.152	134.994	29.9936	5.45865	130.41	128.514	175.83	94.733	126.674	12.7739	333.291
28.7514	10.3269	106.13	26.0778	79.9799	97.0018	77.3801	15.1401	122.364	4.99152	612.115	172.238	170.393	164.333	138.242	134.137	138.006	29.9921	7.53166	130.44	128.63	93.0823	96.383	133.509	15.1407	411.38
28.7459	22.0008	109.426	27.77	79.9913	100.072	80.6799	15.189	124.769	4.98988	637.521	172.98	171.096	164.099	137.795	134.379	138.478	29.9936	4.77808	130.572	128.631	90.925	96.3826	132.441	15.189	423.533
27.986	24.5153	104.336	26.3928	79.9799	89.1126	76.3503	11.9554	116.663	1.99939	603.203	171.514	169.878	164.124	136.995	133.375	134.994	27.2704	4.48073	129.978	128.338	175.208	96.442	126.863	11.9554	339.4
28.5011	41.0126	108.608	25.7122	75.0094	93.9877	80.1108	12.8255	121.147	1.98905	634.529	171.682	169.877	164.091	137.956	133.226	178.469	29.9936	8.16371	129.071	127.121	53.9339	94.6171	128.386	12.8358	396.77
28.7502	22.5449	103.551	25.2979	79.9689	94.0188	74.8012	14.4969	118.572	4.98993	592.235	171.563	169.92	164.027	138.404	133.874	137.93	28.5115	4.85571	130.238	128.492	95.8837	96.2768	135.44	14.4969	340.453
26.964	25.8479	101.33	26.3167	75.0018	89.0222	74.3603	13.3792	115.336	1.50016	589.174	170.728	168.889	162.982	138.172	132.702	178.133	29.969	5.31862	128.636	126.754	44.6662	90.4924	127.854	13.3768	348.679
25.5823	16.2388	100.221	26.2718	79.989	86.0414	74.6384	9.97834	114.183	2.00479	590.128	171.196	169.618	164.19	137.018	133.087	134.994	23.9827	2.28484	129.835	128.261	174.324	88.5337	126.167	9.97834	273.084
23.4602	15.1559	99.8996	26.6434	75.007	93.0037	76.4395	14.9321	116.12	2.48841	605.407	171.035	169.177	164.094	137.984	132.8	136.169	29.9936	6.5262	128.632	126.872	109.482	85.2948	130.172	14.9321	420.449
25.5036	28.1998	101.141	25.226	74.9818	93.2183	75.6325	15.4661	115.765	2.48712	599.333	171.056	169.196	164.258	138.772	132.999	178.798	29.9936	5.87871	128.793	126.906	44.3891	88.7184	130.938	15.4575	362.273
25.2654	24.8815	100.809	26.6492	74.9814	92.9071	75.5383	15.1185	119.29	2.99642	599.259	170.731	168.946	164.073	138.946	133.042	179.302	29.9936	9.05627	128.859	127.166	116.82	88.3534	129.582	15.1193	418.576
23.2634	16.1914	100.131	26.6345	74.9962	93.9882	76.8674	15.2733	118.503	2.48725	610.002	171.06	169.206	163.82	137.609	132.826	136.258	29.9936	8.33432	128.692	126.95	111.311	86.1819	130.185	15.2733	469.98
24.9959	24.4551	95.1916	23.4678	74.9938	87.0131	70.202	15.2696	110.419	2.49101	556.28	169.843	168.075	164.1	140.629	132.664	178.325	29.9936	5.18574	128.486	126.968	48.1044	88.7546	130.27	15.262	342.253
25.614	18.0786	101.786	27.7735	79.9935	85.8874	76.1717	8.61442	115.33	2.00068	601.746	171.434	169.803	164.289	136.836	133.112	134.994	18.7547	-0.0557299	130.004	128.256	174.44	88.574	122.606	8.61442	285.109
23.5015	17.9674	103.128	26.6792	75.0056	94.0124	79.6263	13.1812	118.281	1.99169	630.964	171.32	169.46	164.146	138.207	132.923	136.252	29.9936	6.42203	128.805	126.954	109.788	86.7621	129.633	13.1812	427.014
23.226	16.5356	99.2292	25.5121	75.0047	94.0319	76.0031	17.1426	115.508	1.99294	602.37	170.953	169.124	164.105	137.857	132.873	136.281	29.9936	9.22235	128.525	126.859	112.428	85.7156	130.886	17.1426	466.568
25.8883	22.6516	99.7215	25.637	74.9977	87.1022	73.8321	12.0942	116.397	1.98927	584.623	170.339	168.586	164.169	139.672	132.754	135.631	29.9936	7.26064	128.567	126.858	107.801	85.1561	129.14	12.0942	244.168
23.979	21.866	99.2899	26.8419	74.9991	90.1178	75.3128	12.9223	116.131	2.99919	596.587	170.612	168.833	163.941	138.26	132.657	182.751	28.9665	5.02068	128.718	126.901	106.107	85.5007	128.468	12.9227	406.931
26.0688	25.5598	100.147	26.1534	75.0104	87.1495	74.078	11.8856	117.067	1.9926	587.548	170.581	168.777	164.069	138.971	132.76	134.761	29.9936	7.30463	128.805	126.918	107.412	84.2268	128.827	11.8856	246.874
26.4994	30.7371	97.9043	25.6013	75.0101	82.8999	71.4037	9.83106	113.561	1.99044	565.492	169.999	168.166	163.905	139.621	132.422	134.46	29.8155	4.7623	128.58	126.873	102.857	85.1048	128.794	9.83195	192.568
24.5343	21.1388	99.3725	25.7083	74.9933	87.1124	74.8383	10.6606	115.862	1.99091	593.176	170.417	168.599	164.117	138.884	132.551	135.54	29.9936	8.62958	128.554	126.776	107.444	84.7976	128.768	10.6606	305.623
26.9594	34.1016	97.3606	24.6321	75.024	81.0302	70.4015	9.097	114.515	1.99242	558.352	170.019	168.224	164.056	139.502	132.388	134.405	29.981	8.76453	128.676	126.937	87.0021	84.8583	127.854	9.097	172.985
23.7414	28.09	96.6228	25.0263	74.9961	87.5744	72.8814	13.0956	114.415	1.99342	577.998	169.748	168.006	163.869	139.679	132.6	135.707	29.9553	7.48368	128.447	126.858	109.816	85.4486	129.609	13.0956	367.359
26.9958	31.0449	96.9605	25.036	74.9954	81.0024	69.9648	9.42765	113.765	1.99074	554.372	169.817	168.093	164.36	141.558	132.582	134.406	29.786	5.6629	128.56	126.818	101.421	84.964	128.25	9.42765	174.511
28.9842	35.199	85.1117	20.8515	74.9927	60.9749	56.1163	3.23333	105.839	2.00202	445.128	168.527	166.765	164.202	145.479	131.799	179.553	28.2839	5.43818	127.843	126.515	79.8039	83.9277	110.238	3.23531	61.0782
29.0068	37.1025	88.2154	21.3266	74.9934	67.1064	59.2077	6.25488	107.662	1.99506	470.118	168.197	166.604	163.678	146.466	132.297	133.479	29.0306	6.01042	128.228	126.841	83.2889	83.9423	126.793	6.2562	64.6326
25.3996	23.4947	88.889	22.2954	75.0017	75.009	63.4931	10.1568	106.421	2.0015	503.9	168.397	166.829	164.119	145.343	132.38	177.436	29.9936	7.38013	128.128	126.671	56.9905	87.6792	127.697	10.1484	239.136
28.1032	36.4609	88.801	20.8525	75.0261	69.005	60.6979	5.71477	106.321	1.99169	481.482	168.422	166.73	164.049	145.959	132.299	133.6	24.4272	4.59863	127.92	126.654	80.7548	83.1929	127.215	5.71477	102.31
28.9995	35.1821	84.3596	21.066	75.0136	60.9547	55.36	3.49393	103.844	2.00016	438.809	168.118	166.483	164.467	154.045	133.977	178.291	21.8956	2.19661	127.896	126.612	74.3955	82.9963	119.457	3.49393	87.1558
28.3078	31.6216	107.614	27.3779	79.9998	91.9842	79.3068	11.5629	118.85	2.00086	627.056	172.12	170.373	164.134	136.69	133.607	134.994	29.4057	4.29168	130.086	128.292	175.372	96.407	127.142	11.5661	376.845
28.3025	31.4073	105.812	27.9732	79.984	89.0154	77.5091	10.7681	116.566	2.0044	612.454	171.688	170.023	164.127	136.726	133.4	134.994	23.5723	1.28344	130.121	128.347	175.04	95.8259	126.138	10.7681	308.771
27.9927	63.7284	107.297	26.5956	79.9841	97.0126	79.3045	13.2478	122.349	4.992	626.622	172.27	170.426	163.939	137.971	134.039	138.217	29.9936	6.06731	130.517	128.707	87.184	96.0994	134.557	13.2478	431.759
27.9957	22.6697	111.364	29.0475	79.9879	96.4871	83.3688	12.8647	124.131	2.00488	658.609	173.251	171.476	164.234	136.589	134.018	134.994	29.9936	5.12812	130.454	128.622	176.21	94.9084	125.134	12.8647	373.049
26.4947	24.472	109.451	28.9694	79.9831	96.0035	82.9566	12.2381	122.479	1.99843	654.512	173.077	171.364	164.224	136.651	133.958	134.994	24.9313	0.483789	130.372	128.452	176.008	90.4749	126.245	12.2381	469.505
29.1116	24.0763	110.979	29.4859	79.9815	95.9817	81.8672	13.3235	122.551	2.0047	647.164	172.766	170.974	163.789	136.604	133.992	137.065	29.9936	5.10638	130.304	128.56	176.741	98.3962	125.591	13.3235	389.945
28.3059	22.1815	109.327	28.8064	79.9979	94.0349	81.0216	12.2267	121.377	2.00341	641.154	172.766	170.964	163.914	136.559	133.81	134.994	29.4697	2.79062	130.3	128.4	176.443	94.6097	125.775	12.2267	316.518
28.3007	16.5429	108.91	28.136	80.0029	94.0023	80.6096	12.4013	124.218	2.00042	637.457	172.93	171.05	163.892	136.459	133.893	134.994	29.9936	5.60372	129.892	128.041	176.634	94.5182	127.009	12.4013	280.6
28.0972	31.8193	112.639	29.7174	79.9949	98.0014	84.5415	13.0389	123.744	2.00107	668.263	173.302	171.501	164.093	136.66	134.146	134.994	27.8432	2.67485	130.468	128.431	175.728	94.4197	126.815	13.0389	389.422
27.9945	22.4023	109.775	28.4668	80.0092	96.9861	81.7807	14.5193	124.928	2.00237	646.803	173.188	171.362	164.107	136.816	134.098	134.994	29.9936	5.44339	130.385	128.588	176.39	93.4485	126.732	14.5193	323.443
28.3316	31.0137	112.119	28.9502	79.9971	96.9892	83.7873	12.4516	125.002	2.00185	663.254	173.345	171.584	164.422	136.721	134.103	134.994	29.9936	4.99432	130.432	128.529	176.712	94.8933	125.575	12.4506	386.055
27.294	23.2346	87.0599	20.5163	63.0134	70.0392	59.7652	9.22873	94.5641	1.50738	475.516	165.43	163.805	161.794	146.287	130.317	173.357	28.5543	6.84959	124.693	122.878	50.7447	90.4013	129.629	9.22291	335.251
25.4953	28.1325	100.567	25.5728	75.0022	92.8226	75.078	15.7303	115.354	2.49023	595.237	170.935	168.996	163.321	137.829	132.872	178.773	29.7959	6.20064	128.686	126.884	48.731	88.0556	130.152	15.7226	406.815
24.2147	22.4257	100.217	26.7108	75.003	92.1068	76.0024	13.9317	117.028	2.99728	602.14	170.632	168.867	164.13	138.686	132.857	179.17	29.9936	7.11835	128.674	126.934	111.212	86.7263	128.978	13.9318	447.933
25.2619	25.6762	100.213	26.4765	74.9846	93.0176	74.9515	15.9659	116.273	2.99832	593.699	170.586	168.84	164.146	138.683	132.986	179.69	29.9936	6.9721	128.728	126.983	115.362	87.8668	129.657	15.9659	456.293
25.277	23.7563	100.597	27.0579	75.0006	92.086	75.3203	14.8922	116.373	2.9978	596.339	170.636	168.857	164.073	138.557	132.925	179.066	29.9936	6.25468	128.705	126.918	109.388	87.4607	129.302	14.8922	409.761
25.2639	24.592	100.304	26.4726	75.0059	92.101	75.0402	14.7849	119.54	2.99884	595.202	170.602	168.858	164.152	138.802	132.96	179.135	29.9936	9.011	128.758	127.058	112.58	88.2419	129.424	14.7849	451.673
25.0068	27.3436	99.1565	24.3454	74.9989	91.6227	74.1581	15.7033	114.506	2.48923	587.819	170.556	168.771	164.149	139.737	132.934	178.659	29.9936	6.39216	128.644	126.876	51.9715	89.0639	130.584	15.6892	420.457
25.0026	26.624	98.4762	24.7459	74.998	90.9712	73.4665	16.1614	113.377	2.49174	582.099	170.509	168.641	163.717	138.554	132.79	178.623	29.6766	5.82626	128.597	126.834	46.4406	88.6256	130.21	16.1584	486.191
27.0873	25.3265	98.3905	23.7042	53.9923	83.0114	71.3112	10.515	98.8428	1.5021	568.222	166.084	163.947	157.472	132.488	128.033	172.215	29.9936	8.46874	123.3	120.362	53.4546	90.4359	128.761	10.5015	367.261
27.8087	8.17688	88.9099	20.5696	62.9933	72.1724	61.1058	10.4003	97.969	1.50258	486.241	166.081	164.38	162.128	146.17	130.69	173.721	29.9936	9.74825	124.898	123.051	55.0227	90.7463	126.749	10.403	288.913
27.3068	17.4752	86.9671	20.5342	63.0126	70.0017	59.6546	9.07244	94.411	1.5091	474.793	165.355	163.738	161.521	142.264	129.588	173.221	27.5792	6.51138	124.742	122.894	46.7141	89.9505	129.616	9.06755	268.631
25.9942	20.6091	88.5611	21.2914	75.0096	74.0281	62.569	9.1658	107.12	2.50316	496.817	168.257	166.668	164.196	148.678	132.89	177.47	29.9936	8.34654	128.087	126.684	105.258	88.6496	127.192	9.15225	229.56
23.0115	26.7883	83.2524	20.9736	79.9659	69.1308	60.2409	7.45098	103.099	2.00198	478.247	168.066	166.769	163.818	138.335	131.692	134.994	21.2322	3.46475	128.932	127.84	171.515	88.5683	123.141	7.45098	140.568
24.9785	22.3702	86.5188	20.8412	75.0037	74.9509	61.5411	11.7212	104.995	2.48863	488.223	168.219	166.618	164.062	146.027	132.41	177.3	27.8422	6.55941	127.866	126.537	52.7653	87.2581	128.048	11.7333	293.511
26.5171	21.9945	108.394	28.2304	79.9781	96.4299	81.8777	13.6437	121.363	2.00665	647.083	172.563	170.803	164.078	136.893	133.91	134.994	29.7785	3.01388	130.344	128.567	175.698	92.6807	127.141	13.6437	441.54
