900	3
1.41144	1.65694	1.88639	-0.463996
0.510913	1.50856	1.83343	0.566273
0.939215	1.77154	1.70875	0.0454514
1.02646	1.49504	0.747232	0.010003
1.40775	1.01404	0.480206	0.719658
0.315777	1.23753	1.07407	0.102511
1.9606	1.88961	0.363564	0.638926
0.790556	1.02103	1.05389	0.0352704
0.721999	1.72997	0.0995132	-0.270465
0.162	1.88754	0.196933	-0.575995
1.2354	1.83108	1.75154	-0.180608
1.21059	1.44609	1.33104	-0.113782
1.5592	1.55272	0.424146	0.474713
1.5198	1.91284	1.12906	-0.0648596
1.65418	1.30882	1.74285	-1.01975
1.87759	1.58824	0.562331	0.562389
0.534361	1.08768	0.45896	-0.674913
0.708133	1.73186	1.87878	0.276092
0.998607	1.84057	1.57021	0.00078153
0.935942	1.96771	0.586433	-0.0226463
1.86187	1.38231	1.69709	-1.1591
0.612737	1.07471	0.108797	-0.954955
1.45363	1.9902	1.29658	-0.11923
0.785914	1.40913	0.378799	-0.218065
0.139802	1.28547	0.896486	-0.163949
0.911602	1.39506	0.232937	-0.115006
0.750029	1.86932	1.51356	0.119149
0.794067	1.63054	0.164142	-0.210983
1.89556	1.17664	0.19723	1.92218
0.629817	1.31547	0.817277	-0.125148
1.4403	1.74203	0.534361	0.236782
1.57152	1.0369	0.42855	1.08121
1.97941	1.15754	0.881072	0.325156
1.01735	1.57448	0.495917	0.0117846
1.68328	1.07703	0.669987	0.701207
1.50118	1.438	1.37739	-0.322873
1.52213	1.30055	0.699147	0.328634
1.62139	1.44438	1.13304	-0.141886
0.139981	1.89087	1.10323	0.0755483
0.321966	1.9086	1.55956	0.322851
1.09436	1.04758	0.0704123	0.269254
0.947725	1.08863	1.5886	0.0860442
1.75684	1.72567	0.698909	0.278492
0.204193	1.50984	1.20225	0.216233
1.18256	1.35295	1.97691	-0.331487
0.432121	1.82739	1.7716	0.411425
0.487288	1.10572	1.91561	1.21092
1.57164	1.09122	1.17797	-0.30411
0.170034	1.66417	1.1065	0.0974055
1.6662	1.77975	0.587802	0.312085
1.78011	1.81603	0.155989	0.728633
1.65531	1.89077	1.19791	-0.130421
0.487883	1.33457	1.67192	0.609316
1.44905	1.85211	1.61556	-0.282706
0.43337	1.84713	0.421885	-0.301078
0.835308	1.15308	1.80254	0.325404
1.42369	1.56111	0.954807	0.027484
1.90925	1.54076	0.36642	0.8998
1.99339	1.3495	0.761991	0.486456
1.3546	1.48393	0.0949309	0.505745
0.953616	1.4413	1.40394	0.02991
1.26784	1.51759	0.11451	0.353785
1.34788	1.44154	1.92603	-0.53752
1.51106	1.15946	1.33693	-0.45265
0.685519	1.24314	1.98738	0.647146
1.9875	1.46797	0.90202	0.16811
0.841498	1.21485	0.265609	-0.258354
1.11245	1.10962	1.2526	-0.0778732
1.17809	1.48177	0.425872	0.158363
1.87836	1.14917	0.902913	0.238528
1.06443	1.78048	1.84491	-0.0576499
1.80099	1.79403	0.161583	0.763467
1.22439	1.89624	1.85949	-0.183362
1.00545	1.13828	1.55444	-0.00777936
1.79106	1.69988	1.14994	-0.150014
0.480027	1.68892	1.83468	0.479474
0.0646397	1.92059	1.22255	0.1704
1.66882	1.23838	1.03699	-0.0580923
0.819836	1.64464	1.36198	0.0787922
0.401949	1.60479	1.64436	0.467706
0.516448	1.743	1.18029	0.0907776
1.15012	1.01151	0.662191	0.168021
0.891665	1.6281	0.0824335	-0.123516
1.0987	1.55211	0.754254	0.0339348
0.287271	1.54616	1.70274	0.647131
1.29842	1.40761	0.950581	0.0256617
0.737234	1.65334	1.87431	0.272202
1.46386	1.37529	0.218892	0.673249
0.657846	1.02341	1.67703	0.710245
1.49779	1.9577	0.257337	0.340354
1.88098	1.12058	1.00914	-0.0236951
0.568163	1.87243	1.98744	0.386852
0.300363	1.76379	1.28593	0.198884
1.03919	1.5002	1.97929	-0.0570954
1.40263	1.83856	1.63317	-0.263165
1.2673	1.62056	1.88342	-0.308891
1.4713	1.60005	0.702896	0.192388
0.840545	1.90957	0.299411	-0.100341
0.332916	1.9826	1.19214	0.101192
1.18339	1.22452	1.55504	-0.230982
0.241923	1.51347	1.3815	0.388165
1.28616	1.7951	1.20398	-0.0623645
1.78546	1.84426	0.428729	0.481792
1.46988	1.20835	1.06633	-0.0750716
1.65632	1.18867	1.58908	-0.983861
1.73059	1.63976	1.92787	-0.914641
1.20053	1.71529	0.891249	0.0252695
0.390344	1.26823	1.07413	0.0877157
0.280605	1.81304	0.262931	-0.497899
0.386595	1.34675	1.1625	0.171503
1.30313	1.75051	0.61845	0.130197
0.171343	1.10517	1.6124	1.26819
0.182829	1.2136	0.839831	-0.271566
0.143909	1.66332	0.233294	-0.722128
1.50171	1.15247	1.58902	-0.785441
1.96043	1.55699	1.07752	-0.1146
1.15673	1.92599	1.83486	-0.119662
1.48767	1.45003	1.28015	-0.229004
0.178544	1.52275	0.599168	-0.433744
1.74738	1.24735	1.9365	-1.6353
1.82938	1.28831	0.922254	0.142646
1.71256	1.26481	1.64781	-1.04454
0.549417	1.72234	0.559653	-0.212321
1.08323	1.47157	1.40215	-0.052003
1.06651	1.15458	1.24427	-0.0409263
1.10317	1.2299	0.269655	0.167966
1.9925	1.08609	0.222701	2.45025
0.601727	1.53716	0.896367	-0.0557592
1.51409	1.32078	1.84902	-0.884547
0.17539	1.65093	1.60324	0.557298
0.675045	1.33412	1.28194	0.165602
1.87925	1.27851	0.846377	0.30527
0.590718	1.2577	1.93543	0.771696
0.349043	1.35649	1.6987	0.768351
0.878216	1.02435	0.605655	-0.150525
1.2382	1.9639	0.984443	0.00328965
0.0700552	1.24406	0.804958	-0.354063
1.89812	1.22758	0.459377	1.19307
0.396057	1.88989	0.695517	-0.160827
1.02967	1.31391	1.94614	-0.0543848
0.0666036	1.49388	1.74851	0.945481
1.79719	1.88473	1.27724	-0.227547
0.161762	1.90454	0.282569	-0.505559
0.550012	1.85003	1.038	0.0158618
0.764609	1.37165	1.76803	0.312135
0.911364	1.00244	1.14977	0.0436041
1.47684	1.42119	0.101001	0.747048
1.87657	1.29188	1.3693	-0.716321
1.10382	1.28922	0.711882	0.0606907
1.69828	1.21931	0.712954	0.487202
1.99435	1.22568	1.35311	-0.875831
0.579054	1.22221	1.86842	0.779284
0.211335	1.37803	1.9731	1.2386
1.9684	1.11225	0.246744	2.20249
0.633804	1.85083	0.704205	-0.101282
0.490323	1.73815	1.02949	0.0156963
0.543585	1.53047	1.27849	0.172151
0.973731	1.20447	1.33603	0.0202229
1.12888	1.9935	0.27275	0.0797569
1.04318	1.30744	1.409	-0.0346042
0.977064	1.90414	0.0702338	-0.0195555
1.92067	1.47499	1.69566	-1.09312
0.983848	1.37953	1.35347	0.009982
0.257218	1.54872	0.918207	-0.077995
0.262574	1.4828	1.00545	0.00563214
1.82587	1.33897	0.891665	0.183155
0.391296	1.91925	0.337677	-0.34172
0.882679	1.15409	0.83144	-0.0488546
1.03187	1.78774	0.626484	0.0124609
1.56277	1.56749	0.566794	0.352807
0.337022	1.49779	0.421349	-0.530916
0.384631	1.67339	0.955699	-0.0303743
1.61984	1.33302	1.07782	-0.0971736
1.66674	1.11567	1.30265	-0.583624
1.04407	1.24418	1.01265	-0.00120659
1.02509	1.37812	0.1814	0.0361471
0.993013	1.91903	1.32122	0.00202992
1.14584	1.32752	1.17726	-0.0497011
1.18226	1.62239	1.82992	-0.195512
1.22564	1.9245	0.16075	0.174816
0.147122	1.35731	1.42596	0.600415
1.91651	1.48668	0.0996918	1.38553
1.19458	1.18863	1.15334	-0.0719463
0.569175	1.03394	1.08246	0.10571
1.86277	1.72106	1.83539	-0.897091
1.00985	1.1814	1.33068	-0.00779106
1.41762	1.35829	1.81938	-0.648341
1.07222	1.91021	0.939334	0.00403488
1.93424	1.71441	1.93662	-1.10731
0.469494	1.45299	0.62083	-0.299921
0.296733	1.02631	0.522102	-0.986517
1.98744	1.61086	0.908924	0.129764
1.05955	1.25507	1.28474	-0.0361177
1.48451	1.19602	1.17589	-0.209886
0.923682	1.3852	1.31092	0.0408751
1.96703	1.09345	0.941536	0.176596
1.25665	1.86334	1.95804	-0.242986
0.980039	1.77938	1.97977	0.0205435
1.94668	1.7835	1.5476	-0.607103
1.94721	1.15372	1.8276	-2.19401
0.393498	1.95129	1.7463	0.371244
0.108975	1.35652	1.58497	0.859117
0.581077	1.96948	0.963317	-0.0126188
1.13411	1.97537	1.73773	-0.0857975
1.34812	1.60659	1.99821	-0.466821
1.91633	1.83432	1.95251	-0.962687
1.32157	1.56316	1.57807	-0.262986
0.901068	1.50951	1.55789	0.0798633
0.635292	1.96393	0.329167	-0.203206
1.77053	1.96841	1.79891	-0.579165
1.53159	1.10062	0.372848	0.974974
1.17845	1.40376	1.1631	-0.0502282
0.316193	1.75799	1.76755	0.526118
0.483122	1.55467	1.08329	0.0561481
0.16319	1.49437	0.978254	-0.0248517
0.245196	1.69799	0.951176	-0.0393094
0.228533	1.15204	0.988609	-0.0203285
0.811325	1.18488	0.242935	-0.332174
0.78282	1.2533	1.41762	0.187939
0.0538682	1.00699	0.531504	-1.31848
0.701825	1.43565	0.414982	-0.273065
1.6637	1.53572	0.208954	0.801121
0.554416	1.30641	1.72054	0.597477
0.697421	1.40806	1.08865	0.0436292
0.0967162	1.68499	1.23391	0.225439
1.40501	1.65947	0.460686	0.276847
0.7073	1.77371	0.144563	-0.256937
1.75041	1.75237	1.36734	-0.326438
1.7328	1.9801	0.907793	0.0625366
1.17994	1.24586	1.15203	-0.059945
0.889642	1.52797	0.369218	-0.0981837
1.89288	1.61882	1.59765	-0.753516
0.893034	1.2725	0.530493	-0.102169
0.15099	1.32298	0.715989	-0.419635
1.23445	1.89157	0.35184	0.145355
0.899164	1.62966	1.40667	0.0508991
1.57057	1.4969	1.00515	-0.0046699
0.871491	1.36653	0.832511	-0.0378794
1.83926	1.31138	0.809064	0.342546
1.24957	1.34556	0.187054	0.384176
0.494488	1.02066	1.14524	0.222437
1.08811	1.28608	0.414684	0.104963
0.0867183	1.35664	0.113201	-1.3317
1.74779	1.45997	1.56688	-0.722988
1.75148	1.02509	0.0756493	2.40425
1.89383	1.257	0.248827	1.57266
0.857268	1.88192	1.86717	0.114675
1.852	1.51094	1.20184	-0.277341
1.48957	1.91208	1.4356	-0.205618
0.726701	1.86666	1.89449	0.226969
1.05984	1.70067	1.94745	-0.0657824
1.30259	1.82913	0.485205	0.160595
0.170867	1.32972	0.308457	-0.989756
1.08436	1.54424	1.02723	-0.00324163
0.583576	1.61187	0.778832	-0.112937
0.1035	1.9411	1.99536	0.717916
1.35966	1.91131	1.08282	-0.0283093
1.59973	1.74203	1.73381	-0.51791
1.09603	1.12391	1.7807	-0.199965
0.991227	1.14624	1.97608	0.0217025
1.86187	1.32011	0.368027	1.15218
0.24835	1.83779	1.23963	0.164059
1.88931	1.71987	0.79734	0.225368
1.898	1.48662	1.9712	-1.46121
0.454199	1.69555	0.718726	-0.167823
1.68257	1.22633	0.829238	0.279548
1.00164	1.00696	1.55343	-0.00298774
1.9931	1.82754	0.306731	0.772354
0.76699	1.09265	0.992834	-0.00454411
1.0627	1.56954	0.240674	0.0648739
1.06556	1.59511	1.49701	-0.0429989
1.0095	1.26881	1.14352	-0.00282521
0.459793	1.00998	1.796	1.32559
0.631126	1.67299	0.0920743	-0.383154
0.808231	1.04733	0.619997	-0.216829
1.78862	1.6046	1.79248	-0.886803
0.754254	1.5989	1.08781	0.0273898
1.19874	1.95868	0.823704	0.0311304
0.907317	1.74651	1.02027	0.00203196
1.60122	1.05066	1.86628	-1.68526
1.16268	1.64824	0.852626	0.0299578
1.38965	1.0018	1.26301	-0.355793
1.22743	1.02142	1.04318	-0.0321894
1.67751	1.95834	0.8096	0.121248
1.77677	1.93838	1.86039	-0.648916
1.41417	1.10132	0.89476	0.125566
0.589468	1.37696	0.518709	-0.332212
1.00313	1.73305	0.0807077	0.00319417
1.35544	1.05783	1.56985	-0.628157
1.31604	1.35163	1.14602	-0.0872621
1.44946	1.17096	1.43137	-0.496119
1.86574	1.67727	1.878	-0.996515
1.87586	1.27677	1.45036	-0.893526
0.212941	1.18574	1.96602	1.65762
1.38769	1.58254	1.03759	-0.020268
1.00801	1.97562	1.18244	-0.00124906
1.93686	1.57076	1.72393	-1.02275
0.127067	1.85742	0.711168	-0.222066
1.08579	1.21488	0.770322	0.0449293
1.67126	1.54134	0.0619022	0.954742
1.37823	1.38868	1.50374	-0.343776
1.42488	1.83175	1.31729	-0.140564
0.942488	1.17673	0.643861	-0.0489932
0.886785	1.94311	0.0563677	-0.0931447
1.45613	1.25877	1.83158	-0.84056
1.26182	1.55263	1.76559	-0.285476
0.405043	1.98605	0.548405	-0.212976
0.948201	1.13031	1.59003	0.0792835
1.48695	1.8258	0.3397	0.339907
1.55295	1.55586	0.977361	0.0183659
1.41745	1.13968	1.54867	-0.616377
1.3721	1.17634	1.33104	-0.309518
1.65061	1.41408	0.389392	0.713847
0.813468	1.3968	0.943619	-0.0176031
0.812873	1.69289	1.27521	0.0586801
0.780142	1.75765	0.843342	-0.0362765
1.16571	1.70959	1.96233	-0.18529
1.74047	1.36106	0.372907	0.910435
0.35071	1.69231	1.87282	0.615221
0.110761	1.5884	1.8514	0.910318
1.52695	1.65462	1.05675	-0.0386732
1.08091	1.42753	0.515555	0.0646961
1.67578	1.80618	1.19458	-0.145263
1.49219	1.52873	1.46297	-0.343818
0.117426	1.14957	1.91484	1.85471
1.45601	1.45161	1.89669	-0.681356
1.25076	1.99567	1.30658	-0.0661857
1.98566	1.58553	1.67043	-0.983974
1.43655	1.65465	0.582446	0.233241
1.93793	1.03815	0.91547	0.27374
1.28837	1.57076	1.09091	-0.0365892
1.88133	1.52474	1.62579	-0.876638
0.0560701	1.28611	0.678675	-0.55321
1.19773	1.07282	0.144623	0.50085
1.03538	1.47502	1.16286	-0.00886373
1.40471	1.31346	0.659513	0.278789
1.5445	1.50017	0.375526	0.536064
1.22195	1.37989	0.336903	0.26416
1.98441	1.14219	1.53938	-1.5233
1.61603	1.11115	1.98923	-1.76616
0.372729	1.95846	1.71578	0.36477
0.565961	1.47615	1.62151	0.393676
1.11507	1.76919	0.774488	0.0279931
0.910768	1.02829	0.23746	-0.212395
0.541978	1.6693	0.769132	-0.120365
0.241269	1.88922	1.39864	0.260515
1.84188	1.34858	0.399747	1.02179
0.95439	1.37138	1.20487	0.0164782
1.84509	1.99759	1.95453	-0.743679
1.45535	1.00873	0.815015	0.290646
1.16934	1.30473	1.93466	-0.315872
1.75844	1.59285	0.468482	0.578366
0.453188	1.63796	1.37888	0.242661
0.751041	1.94018	1.47779	0.102496
0.281498	1.07715	0.30441	-1.32969
1.68114	1.66524	0.450569	0.486689
0.840426	1.14435	0.0699362	-0.371193
0.76449	1.3285	0.389511	-0.26462
0.967542	1.49507	1.88187	0.0425322
1.56063	1.09742	0.328631	1.11098
1.93513	1.11014	1.70441	-1.98822
1.19779	1.62194	1.81296	-0.208322
1.95923	1.2862	0.789425	0.45555
1.46303	1.31266	1.38144	-0.360205
1.3133	1.59233	1.10716	-0.0457271
1.87568	1.74377	1.39739	-0.422592
0.482943	1.56484	0.178008	-0.547125
0.953616	1.60625	1.14143	0.00843211
1.77172	1.87356	1.97489	-0.781425
1.9831	1.64086	0.274952	0.990687
1.40215	1.6415	0.419921	0.302084
1.12358	1.40229	1.39953	-0.0848606
1.69596	1.15586	1.8486	-1.59702
0.0522019	1.67824	0.559891	-0.446643
0.251028	1.99905	1.93073	0.536787
1.73077	1.0282	1.48154	-1.20758
0.361481	1.27985	0.338331	-0.802794
0.245732	1.34794	0.957485	-0.054282
1.03854	1.77828	1.10912	-0.00445183
1.43601	1.72506	1.84236	-0.432347
1.5329	1.0629	1.77558	-1.29621
0.255492	1.26093	0.466875	-0.768556
1.97084	1.61727	1.75874	-1.05227
0.344877	1.11332	1.09793	0.160831
1.64906	1.35032	1.99488	-1.27224
1.46285	1.89129	1.58515	-0.266072
0.22163	1.18781	0.980813	-0.0324753
1.13524	1.83264	1.79022	-0.107689
0.559355	1.37318	0.622675	-0.2802
1.08008	1.04077	1.49445	-0.122937
1.55069	1.27293	1.15191	-0.183307
0.180091	1.57356	0.205502	-0.803716
1.60009	1.50633	1.27283	-0.257701
1.06931	1.49321	1.64168	-0.0670018
0.0967162	1.72918	1.12596	0.115271
1.99851	1.22129	0.891963	0.271168
1.92347	1.02094	0.0768395	3.03808
1.35782	1.82665	0.792163	0.0773691
1.89752	1.17743	0.72432	0.660815
1.64115	1.32899	1.94537	-1.23166
0.320656	1.92462	0.999916	-4.77058e-005
0.446463	1.85281	1.96596	0.489104
0.912375	1.76598	0.902913	-0.00900503
1.49481	1.64025	1.46	-0.298409
0.0514878	1.48317	1.81944	1.06548
0.180627	1.65212	0.288759	-0.652309
0.599763	1.84954	0.51133	-0.182468
1.2626	1.87896	0.463781	0.136942
0.769668	1.51796	0.917136	-0.0269217
0.72926	1.67318	1.6668	0.208675
1.52552	1.92807	1.28128	-0.140766
0.30316	1.52547	0.0834452	-0.849134
1.90841	1.07227	1.91246	-2.67287
0.0924314	1.86541	0.316253	-0.539982
1.25415	1.68929	0.510497	0.149538
1.78647	1.79809	1.41025	-0.364499
1.86521	1.54057	1.93692	-1.2596
1.73244	1.31376	0.157299	1.29765
1.09966	1.49818	0.629519	0.0554442
1.29938	1.55806	1.91073	-0.387266
1.7	1.85434	1.02842	-0.0209132
1.74916	1.34407	0.303577	1.0501
1.63627	1.17762	1.46619	-0.767205
0.0582125	1.3574	0.753957	-0.379493
1.58497	1.81851	0.8947	0.0664042
0.144682	1.56777	0.406888	-0.628278
1.0477	1.42384	0.49669	0.0396871
1.96179	1.348	1.04996	-0.0987024
0.671117	1.19184	1.27414	0.204115
1.74791	1.83496	0.688078	0.251885
1.61467	1.70028	1.99762	-0.758866
1.49195	1.27055	1.86925	-0.934074
0.310123	1.60524	1.14471	0.119945
0.642969	1.56438	1.71298	0.333489
1.36793	1.95389	1.88729	-0.297194
1.64555	1.24271	1.18952	-0.284475
1.7957	1.91183	1.30789	-0.245086
1.42494	1.41905	0.196219	0.593416
1.55896	1.99713	1.82123	-0.409034
0.654216	1.56462	0.689625	-0.140727
0.512996	1.06207	1.949	1.29563
0.92398	1.79632	1.49047	0.0381941
1.1237	1.90023	1.78046	-0.0903637
0.326072	1.26063	0.385762	-0.807783
0.811504	1.0987	1.45059	0.229725
1.27218	1.10123	0.193303	0.622336
0.991704	1.23637	1.3164	0.00571884
0.116414	1.57646	1.33074	0.356921
0.838462	1.36366	1.76059	0.216353
1.35549	1.27186	0.231152	0.586377
1.11733	1.52467	1.59253	-0.101006
0.510616	1.14978	0.470743	-0.619393
0.898747	1.51241	1.24094	0.0351554
0.472648	1.52522	0.501332	-0.355954
1.38376	1.71383	1.33502	-0.152408
1.27646	1.07373	1.73166	-0.603375
0.179199	1.42827	1.75005	0.921905
0.24597	1.79263	1.83111	0.599796
0.957366	1.0506	0.283581	-0.0918076
0.619283	1.57146	0.127781	-0.430038
0.301851	1.63112	1.13358	0.108428
1.55438	1.81338	0.336129	0.397561
1.39346	1.17704	1.30479	-0.30173
0.298102	1.50096	1.96572	0.930361
1.99482	1.2736	1.77636	-1.7844
0.0833262	1.35539	1.48654	0.734446
0.269715	1.79962	1.3577	0.248682
1.28402	1.40867	0.886607	0.0558628
1.64531	1.3195	0.541919	0.609659
0.66344	1.53148	0.462709	-0.247733
0.1498	1.77462	1.47624	0.391575
0.870539	1.3506	0.119092	-0.205444
1.32395	1.99698	0.500678	0.140255
1.34163	1.67995	0.159381	0.352569
0.152538	1.95328	0.606488	-0.266286
1.16726	1.19987	0.686471	0.123718
1.99339	1.12143	1.97405	-2.88291
0.505557	1.77871	0.720154	-0.13819
0.779249	1.63033	1.51373	0.138818
0.885417	1.65923	1.08924	0.0122254
1.29152	1.38087	1.59485	-0.313291
1.40751	1.86108	0.760801	0.098258
0.97504	1.93991	1.39745	0.0087626
1.79832	1.69753	0.358684	0.649876
0.703194	1.17817	1.76255	0.526157
1.10638	1.40236	0.714203	0.0521494
0.526029	1.04236	1.2798	0.386499
1.78332	1.62856	1.25093	-0.270593
0.608333	1.12348	0.692601	-0.304698
0.574769	1.14603	1.65382	0.673787
0.419326	1.44615	0.954747	-0.0393438
1.92966	1.55162	1.57741	-0.828831
1.67215	1.77117	0.538348	0.356328
1.54046	1.33778	1.72976	-0.78153
0.616427	1.30769	1.86366	0.61935
1.56872	1.37156	1.64192	-0.690525
0.815253	1.69411	1.83575	0.17572
1.45773	1.83694	1.12441	-0.0592706
1.51737	1.05396	0.28489	1.17792
0.91059	1.11835	0.179318	-0.193638
0.228414	1.49013	0.298042	-0.748867
0.929336	1.07315	0.110939	-0.180422
0.76699	1.171	1.00313	0.00172799
0.74378	1.78356	0.916898	-0.0216937
0.120818	1.81356	1.01271	0.0103179
1.82373	1.318	1.12191	-0.212114
1.43012	1.50203	0.695517	0.20321
1.33127	1.39372	0.202348	0.470778
1.46577	1.02594	1.71494	-1.11212
0.658144	1.23939	1.36127	0.258194
1.73613	1.89923	0.450629	0.407008
1.66114	1.53832	1.22058	-0.221713
1.13292	1.5598	1.14215	-0.026275
0.343628	1.20801	0.517519	-0.674207
1.9215	1.57265	0.557987	0.611589
1.18381	1.07202	1.84265	-0.458604
1.77166	1.58873	1.69387	-0.773414
1.96072	1.32484	0.360886	1.30543
0.319526	1.98047	1.88264	0.474555
1.29467	1.20911	1.62895	-0.436878
1.28355	1.09824	1.94942	-0.768188
1.61229	1.63756	1.28188	-0.230197
0.575781	1.60341	0.113915	-0.465427
0.893451	1.72958	0.380584	-0.072681
1.79933	1.95062	0.919993	0.0614867
0.823882	1.51543	1.80439	0.201679
0.189613	1.44841	1.10287	0.121517
0.830071	1.51494	0.60994	-0.0944851
1.04812	1.03739	1.78695	-0.117924
0.93618	1.65133	0.281379	-0.0556677
1.7588	1.62392	0.675581	0.33981
1.81784	1.13321	1.92573	-2.16163
0.1839	1.11393	1.90127	1.81163
1.66031	1.65911	0.90571	0.0813647
1.52861	1.8316	1.98965	-0.552234
0.873336	1.69137	1.6524	0.0949507
0.708014	1.40907	1.64877	0.308033
1.54129	1.73568	1.79338	-0.505576
0.522459	1.11756	0.16932	-1.00538
0.115046	1.67394	1.38001	0.364239
1.15167	1.60405	1.40423	-0.0807893
0.999976	1.35606	0.423135	-2.55298e-005
0.65493	1.72738	1.43643	0.162026
1.77844	1.98694	0.613868	0.277818
1.25724	1.27415	1.62847	-0.341713
1.79873	1.47075	1.98965	-1.33673
1.8539	1.40809	0.623806	0.596661
1.3308	1.92544	0.620176	0.117281
0.923444	1.38737	0.684091	-0.0415293
1.65079	1.17331	1.60229	-1.02304
1.59402	1.00137	1.83676	-1.76905
1.29342	1.28394	1.58735	-0.360226
1.65216	1.95291	1.52088	-0.320088
1.21957	1.30793	1.93924	-0.411896
1.16726	1.67153	0.301137	0.142097
1.10382	1.3278	0.598633	0.0797051
1.66174	1.41432	0.358565	0.763467
0.777226	1.98468	0.237638	-0.140251
0.592444	1.61168	0.412065	-0.294173
1.22576	1.84487	0.836439	0.0370942
0.20586	1.88037	1.66757	0.459266
1.81837	1.47215	0.379453	0.859214
0.140397	1.57271	1.67233	0.710961
0.240376	1.996	0.513175	-0.285324
0.311492	1.78732	1.37484	0.250157
0.648741	1.43556	1.50392	0.275546
0.126115	1.05783	0.234306	-1.81681
1.67578	1.18311	1.19969	-0.347457
0.125758	1.08698	0.146051	-1.91973
0.945285	1.98932	1.35633	0.0163228
1.3446	1.52712	0.135696	0.442668
1.50761	1.65355	0.145634	0.560305
1.08484	1.55367	0.370943	0.0743975
1.10602	1.53282	0.904758	0.0144969
1.70185	1.4554	1.99125	-1.18742
0.389451	1.05942	0.413256	-0.996337
1.64496	1.30403	1.90312	-1.22991
0.937191	1.8384	1.63288	0.0389327
1.1678	1.58757	0.280427	0.162721
1.79504	1.69109	1.4688	-0.476533
0.888928	1.12363	0.880834	-0.0345192
1.04633	1.3596	1.54147	-0.0454754
0.852686	1.23487	1.84634	0.268149
1.12977	1.60277	0.152597	0.144779
0.247339	1.69399	0.831083	-0.136285
0.487288	1.22919	0.767049	-0.249295
0.532635	1.95593	1.19214	0.0743793
1.09573	1.34993	1.72274	-0.127917
0.348686	1.31343	1.38239	0.448772
1.12775	1.91525	1.39965	-0.0470615
1.8777	1.46617	1.24201	-0.364964
1.81641	1.55641	0.692779	0.379564
0.736996	1.20615	1.08871	0.0519378
0.883631	1.00424	0.707895	-0.110917
0.257039	1.11979	1.50362	0.918815
1.00521	1.03067	1.35913	-0.00587742
1.42209	1.01294	1.14054	-0.202198
1.84194	1.07996	1.35478	-0.941804
1.62454	1.80755	1.34687	-0.237496
1.43476	1.64925	0.687542	0.174925
0.350174	1.55699	1.61532	0.512775
1.76624	1.16651	0.760503	0.491374
0.559474	1.61428	0.788533	-0.113601
0.540074	1.72692	1.50522	0.247094
1.36002	1.47908	0.442952	0.318304
0.85584	1.70495	0.746934	-0.0411751
0.816324	1.08008	1.64603	0.332273
0.363564	1.09162	0.117367	-1.46757
1.36246	1.83566	0.388797	0.228345
0.0533326	1.53148	1.57003	0.693934
0.807338	1.4087	1.1994	0.0631765
0.974624	1.58361	0.695576	-0.0102392
0.559355	1.2534	1.08002	0.0713214
1.32187	1.82687	1.97376	-0.324648
1.97227	1.46681	0.726284	0.462238
1.92109	1.19657	0.555785	1.06118
